red_StrikesLandedPerMin,red_StrikesAbsorbedPerMin,red_TakedownsPer15Min,red_OpponentTakedownsPer15Min,red_SubmissionsPer15Min,red_ControlPer15Min,red_StrikingAccuracyPct,red_StrikeDefencePct,red_TakedownAccuracyPct,red_TakedownDefencePct,blue_StrikesLandedPerMin,blue_StrikesAbsorbedPerMin,blue_TakedownsPer15Min,blue_OpponentTakedownsPer15Min,blue_SubmissionsPer15Min,blue_ControlPer15Min,blue_StrikingAccuracyPct,blue_StrikeDefencePct,blue_TakedownAccuracyPct,blue_TakedownDefencePct,red_Height,red_Weight,red_Reach,blue_Height,blue_Weight,blue_Reach,red_Elo,blue_Elo,red_Age,blue_Age,red_Stance_Nan,red_Stance_Open Stance,red_Stance_Orthodox,red_Stance_Sideways,red_Stance_Southpaw,red_Stance_Switch,blue_Stance_Nan,blue_Stance_Open Stance,blue_Stance_Orthodox,blue_Stance_Sideways,blue_Stance_Southpaw,blue_Stance_Switch
5.0,3.85,0.36,0.97,0.12,133.9,49.13,53.55,30.0,71.43,3.76,2.7,2.24,0.8,0.32,382.1,44.84,46.51,34.15,64.29,67.0,135.0,66.0,71.0,145.0,72.0,1000.0,1000.0,26.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
2.93,2.41,1.0,2.25,0.75,210.71,51.31,57.97,57.14,50.0,3.49,4.41,0.86,2.15,1.72,327.9,58.94,41.22,50.0,37.5,73.0,185.0,74.0,74.0,185.0,75.0,1072.63,1133.85,30.0,25.0,False,False,False,False,True,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,8.41,3.45,0.0,0.0,0.0,17.26,51.35,56.67,0.0,100.0,73.0,170.0,74.0,,170.0,,1000.0,1055.76,34.0,,False,False,True,False,False,False,True,False,False,False,False,False
4.82,3.65,0.37,0.93,0.0,71.81,40.72,61.44,57.14,84.13,4.01,2.25,0.0,1.01,0.43,23.05,51.55,65.74,0.0,85.71,72.0,185.0,73.0,76.0,185.0,80.0,1540.08,1400.04,28.0,30.0,False,False,True,False,False,False,False,False,False,False,False,True
2.08,2.57,0.35,2.48,1.06,145.16,40.0,43.52,11.11,46.15,4.08,2.87,3.91,1.74,0.43,271.04,40.75,61.48,42.86,42.86,67.0,145.0,73.0,71.0,145.0,74.0,1019.69,1050.86,27.0,24.0,False,False,True,False,False,False,False,False,True,False,False,False
4.45,2.62,0.0,2.29,0.0,135.89,58.63,57.84,0.0,80.0,6.45,3.99,2.71,1.45,0.9,329.54,56.61,56.73,62.5,74.19,63.0,115.0,64.0,61.0,125.0,62.0,932.41,1145.22,32.0,25.0,False,False,True,False,False,False,False,False,True,False,False,False
2.32,2.49,0.38,2.31,0.19,32.88,30.57,65.17,66.67,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,71.0,205.0,74.0,69.0,185.0,70.0,1026.98,1000.0,35.0,39.0,False,False,True,False,False,False,False,False,False,False,True,False
3.19,3.0,0.76,2.61,0.84,127.18,43.8,63.92,31.03,61.73,1.73,2.23,3.39,1.56,1.7,305.04,39.17,61.58,41.27,64.71,67.0,155.0,68.0,67.0,145.0,70.0,1055.83,995.59,35.0,26.0,False,False,False,False,True,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,3.91,3.91,1.78,0.0,0.0,217.59,51.03,50.0,33.33,100.0,72.0,185.0,,72.0,185.0,76.0,1000.0,943.95,30.0,33.0,True,False,False,False,False,False,False,False,True,False,False,False
2.82,1.48,1.55,0.52,0.52,328.92,39.23,69.5,13.64,87.5,6.38,1.01,1.68,3.36,3.36,307.28,76.0,43.75,100.0,80.0,70.0,155.0,70.0,68.0,155.0,70.0,1200.03,1058.52,24.0,29.0,False,False,True,False,False,False,False,False,True,False,False,False
4.26,2.28,7.3,0.35,0.35,395.81,41.18,60.03,45.32,78.57,3.3,3.95,0.53,0.4,0.18,111.97,44.76,58.5,52.17,88.61,66.0,135.0,68.0,67.0,135.0,70.0,1309.21,1404.08,31.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
2.9,5.13,0.88,0.88,0.0,252.69,35.11,44.27,20.0,71.43,5.33,1.85,1.13,0.57,0.0,113.42,54.86,66.89,33.33,92.31,65.0,125.0,64.0,64.0,125.0,,957.7,1114.23,33.0,26.0,False,False,True,False,False,False,True,False,False,False,False,False
4.48,2.26,0.97,3.12,1.75,256.03,57.6,44.05,38.46,52.94,4.47,5.49,0.0,3.05,0.0,94.58,73.33,50.0,0.0,50.0,75.0,205.0,77.0,78.0,205.0,82.0,1133.4,1147.35,28.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
3.64,2.06,0.3,1.48,0.0,281.21,56.44,53.36,33.33,61.54,2.11,2.9,3.52,0.0,0.0,589.82,69.23,19.57,37.5,100.0,73.0,185.0,73.0,68.0,185.0,71.0,1028.21,894.06,34.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
8.83,5.79,0.0,1.4,0.0,20.33,59.43,50.79,0.0,81.82,3.32,2.84,1.98,0.69,0.0,144.29,51.28,63.31,35.71,80.56,73.0,205.0,72.0,72.0,185.0,73.0,1211.36,1406.26,28.0,42.0,False,False,True,False,False,False,False,False,False,False,True,False
,,,,,,,,,,,,,,,,,,,,68.0,155.0,69.0,68.0,145.0,70.0,1000.0,1000.0,29.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
3.6,2.05,1.15,0.57,0.0,296.88,55.49,62.47,31.58,85.71,3.95,2.28,0.61,1.45,0.08,116.13,48.08,56.43,36.36,66.07,75.0,205.0,75.0,74.0,205.0,76.0,1306.97,1261.09,29.0,38.0,False,False,True,False,False,False,False,False,True,False,False,False
2.76,2.85,1.63,1.78,1.87,211.15,40.02,60.04,40.48,47.89,3.71,4.39,0.58,2.12,0.39,161.13,42.25,56.98,42.86,77.55,68.0,155.0,71.0,72.0,145.0,75.0,1098.62,1102.42,34.0,28.0,False,False,False,False,True,False,False,False,False,False,False,True
4.36,4.74,0.0,1.15,0.57,26.39,37.75,61.49,0.0,71.43,2.82,2.05,2.04,0.47,2.2,379.04,30.47,60.0,30.95,25.0,72.0,145.0,72.0,70.0,145.0,71.0,1125.66,1132.32,25.0,30.0,False,False,False,False,True,False,False,False,True,False,False,False
3.61,3.8,1.8,2.2,0.0,201.0,41.12,48.92,47.37,59.26,3.58,3.72,0.83,1.11,0.0,69.7,41.2,63.71,38.46,75.61,67.0,155.0,67.0,68.0,155.0,69.0,904.53,911.06,36.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
1.68,0.76,2.84,0.0,2.03,323.84,43.66,66.27,46.67,100.0,2.72,1.32,3.24,0.72,0.58,413.04,60.73,59.14,60.0,60.0,74.0,242.0,76.0,73.0,205.0,75.0,1191.13,1324.85,28.0,44.0,False,False,True,False,False,False,False,False,True,False,False,False
1.85,1.72,3.35,1.12,1.03,388.25,40.2,53.92,51.32,60.61,3.92,3.81,1.45,1.08,0.29,150.66,49.3,57.97,41.67,68.75,73.0,170.0,75.0,71.0,170.0,76.0,1246.58,1184.22,37.0,39.0,False,False,False,False,True,False,False,False,True,False,False,False
3.71,1.58,1.66,5.4,2.08,385.6,61.47,52.89,44.44,31.58,4.86,2.7,8.11,0.0,0.0,97.3,45.0,73.68,100.0,100.0,75.0,185.0,75.0,74.0,185.0,77.0,1088.74,934.72,33.0,27.0,False,False,True,False,False,False,False,False,False,False,True,False
1.22,2.17,1.7,0.57,0.43,241.27,34.96,65.98,34.29,85.19,1.87,2.9,2.47,2.78,1.24,92.66,38.4,49.46,34.78,40.0,65.0,125.0,67.0,70.0,125.0,71.0,1092.73,1035.68,32.0,27.0,False,False,True,False,False,False,False,False,False,False,True,False
3.6,3.53,0.0,0.0,0.0,1.0,35.53,70.56,0.0,100.0,3.8,2.23,2.11,2.11,0.7,307.27,52.94,67.58,54.55,73.91,66.0,145.0,70.0,69.0,155.0,69.0,1066.65,1026.37,31.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
4.93,5.33,0.3,1.52,0.3,23.73,43.09,46.11,100.0,77.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,75.0,170.0,77.0,71.0,170.0,71.0,988.73,1000.0,32.0,25.0,False,False,True,False,False,False,False,False,True,False,False,False
5.1,5.15,0.0,1.74,0.0,24.32,50.29,48.85,0.0,71.43,1.79,1.87,1.62,0.0,0.32,288.48,35.78,56.72,62.5,100.0,74.0,185.0,75.0,73.0,185.0,78.0,1005.07,1131.94,28.0,30.0,False,False,False,False,True,False,False,False,False,False,True,False
3.65,2.3,0.0,2.63,1.05,86.55,51.49,68.88,0.0,50.0,2.23,5.09,0.73,1.7,0.24,204.29,39.43,47.93,25.0,41.67,75.0,265.0,82.0,72.0,263.0,73.0,1150.69,1088.31,34.0,36.0,False,False,False,False,False,True,False,False,True,False,False,False
4.39,2.19,0.0,0.0,0.0,9.08,42.34,54.69,0.0,100.0,7.88,5.26,0.0,0.0,0.0,75.55,47.68,58.26,0.0,100.0,67.0,135.0,70.0,69.0,135.0,73.0,1110.78,1047.18,27.0,27.0,False,False,True,False,False,False,False,False,False,False,False,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.87,1.75,3.9,0.58,0.58,592.08,53.38,47.67,50.0,66.67,70.0,185.0,,72.0,185.0,74.0,1000.0,1230.73,28.0,33.0,False,False,True,False,False,False,False,False,False,False,True,False
5.67,1.87,0.0,0.0,0.0,16.0,38.46,75.86,0.0,100.0,6.92,5.2,2.07,2.07,1.03,263.45,55.64,55.51,50.0,60.0,66.0,135.0,68.0,61.0,125.0,62.0,1048.41,1108.84,37.0,23.0,False,False,True,False,False,False,False,False,True,False,False,False
1.83,1.9,2.68,0.49,1.07,369.85,43.49,63.62,26.91,65.62,3.55,1.42,4.51,0.0,0.32,535.88,54.44,62.61,47.46,100.0,73.0,170.0,72.0,72.0,170.0,76.0,1340.07,1353.25,40.0,31.0,False,False,False,False,True,False,False,False,False,False,False,True
5.19,3.1,0.57,1.7,0.94,122.84,36.07,61.76,20.0,70.0,3.06,3.88,0.58,2.82,0.8,97.16,46.93,52.11,44.44,52.44,69.0,155.0,74.0,70.0,155.0,72.0,1323.27,1254.22,35.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
3.73,0.75,6.07,1.73,1.3,633.82,47.96,70.11,60.87,0.0,2.76,1.88,1.71,1.71,1.23,255.65,39.28,63.24,20.0,45.45,73.0,170.0,75.0,70.0,170.0,72.0,1151.61,1269.2,22.0,28.0,False,False,True,False,False,False,False,False,False,False,True,False
4.27,4.02,0.54,1.47,0.0,55.67,39.72,64.54,44.44,60.71,4.51,3.69,1.32,1.52,0.0,87.89,42.55,59.7,39.39,59.46,72.0,170.0,73.0,72.0,170.0,71.0,1400.68,1195.81,34.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
2.31,2.04,1.24,1.41,0.34,197.9,50.58,53.15,33.85,68.35,4.71,2.65,3.11,0.06,0.11,438.08,53.09,57.17,48.25,97.22,74.0,170.0,74.0,72.0,170.0,76.0,1543.33,1603.63,31.0,35.0,False,False,False,False,True,False,False,False,False,False,False,True
2.9,1.44,2.9,0.74,0.51,421.64,59.72,58.63,51.0,59.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,73.0,205.0,75.0,69.0,220.0,,1265.56,1000.0,47.0,42.0,False,False,True,False,False,False,False,False,True,False,False,False
1.93,6.33,2.0,3.0,0.0,139.0,32.95,26.92,18.18,40.0,1.94,4.65,0.96,2.24,0.32,42.92,42.72,40.6,75.0,75.86,66.0,135.0,,70.0,135.0,72.0,962.57,1032.6,24.0,32.0,True,False,False,False,False,False,False,False,True,False,False,False
7.01,0.0,0.0,0.0,0.0,46.75,32.14,100.0,0.0,100.0,2.72,3.02,1.54,2.31,0.0,76.09,37.06,60.67,33.33,62.5,71.0,135.0,75.0,67.0,135.0,68.0,1058.0,1016.04,27.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
2.75,2.43,1.63,1.4,0.96,256.25,36.92,60.38,18.18,50.0,2.42,1.44,4.09,0.29,0.88,393.27,44.93,65.58,73.68,90.0,70.0,170.0,72.0,69.0,170.0,71.0,1278.61,1231.96,30.0,26.0,False,False,False,False,True,False,False,False,True,False,False,False
3.75,3.02,1.04,1.56,0.0,211.18,42.19,40.41,28.57,0.0,2.12,1.46,0.0,3.78,0.76,4.54,73.68,50.0,0.0,28.57,74.0,230.0,74.0,76.0,245.0,78.0,1099.72,1009.36,25.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,3.57,3.83,1.16,1.93,0.77,201.67,43.3,51.94,23.08,54.55,72.0,135.0,72.0,,145.0,,1000.0,1018.59,28.0,29.0,False,False,True,False,False,False,True,False,False,False,False,False
5.25,3.38,0.29,0.87,0.0,84.9,47.06,74.07,25.0,78.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,70.0,155.0,72.0,69.0,155.0,72.0,1059.57,1000.0,24.0,30.0,False,False,False,False,True,False,False,False,False,False,False,True
5.65,5.47,0.31,1.01,0.23,103.07,42.45,58.79,30.77,76.79,7.84,6.81,0.85,2.85,0.0,100.76,44.31,53.13,50.0,66.67,63.0,115.0,64.0,67.0,125.0,68.0,1113.8,952.24,38.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
3.21,3.95,0.25,0.38,0.0,32.25,28.22,61.96,20.0,92.86,3.74,2.82,0.54,1.45,0.18,76.65,38.92,62.9,18.75,63.64,67.0,135.0,69.0,66.0,135.0,65.0,1083.53,1190.83,34.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,3.55,2.73,0.0,0.94,0.31,147.44,50.3,62.25,0.0,75.0,76.0,185.0,78.0,75.0,185.0,73.0,1000.0,1085.8,29.0,29.0,False,False,False,False,False,True,False,False,False,False,True,False
1.74,1.8,1.57,0.94,1.26,254.4,52.2,54.74,62.5,91.67,2.2,3.61,2.13,0.0,0.0,219.95,48.44,46.88,25.0,100.0,69.0,155.0,,69.0,155.0,72.0,1034.86,935.91,30.0,30.0,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,4.58,3.8,1.68,0.0,0.84,165.08,37.96,73.44,50.0,100.0,66.0,125.0,68.0,66.0,125.0,69.0,1000.0,995.0,25.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1.0,5.02,0.0,6.02,0.0,30.1,22.73,44.44,0.0,50.0,75.0,205.0,74.0,76.0,205.0,,1000.0,943.98,31.0,32.0,False,False,True,False,False,False,False,False,False,False,True,False
2.5,1.91,1.46,1.76,1.17,195.7,45.23,60.32,100.0,76.92,1.0,1.7,2.5,2.5,1.5,326.5,48.39,54.87,35.71,16.67,69.0,170.0,70.0,70.0,168.0,70.0,1125.5,1027.61,23.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
4.32,5.09,0.46,0.46,0.93,169.82,44.73,42.11,8.33,66.67,5.4,5.57,1.0,3.5,0.0,48.0,34.11,48.62,50.0,50.0,62.0,125.0,59.0,65.0,115.0,69.0,1067.37,993.27,34.0,25.0,False,False,True,False,False,False,False,False,True,False,False,False
2.21,1.59,6.62,1.32,0.0,575.74,53.19,48.57,55.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,68.0,155.0,70.0,69.0,145.0,72.0,946.48,1000.0,27.0,25.0,False,False,True,False,False,False,False,False,True,False,False,False
3.1,2.58,1.2,1.2,0.6,127.09,31.23,56.7,16.67,62.5,0.93,1.06,1.27,1.9,1.9,297.04,36.07,70.59,66.67,57.14,64.0,125.0,65.0,66.0,125.0,65.0,1118.09,1098.38,28.0,33.0,False,False,False,False,True,False,False,False,True,False,False,False
2.08,5.22,2.25,0.38,0.38,306.0,49.11,46.27,46.15,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,72.0,170.0,,69.0,155.0,73.0,848.43,1000.0,31.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
7.18,4.53,1.31,2.61,0.65,185.35,56.9,41.9,22.22,55.56,3.0,1.2,5.0,0.0,0.0,780.0,73.77,45.45,50.0,100.0,73.0,185.0,77.0,72.0,185.0,,1146.08,1048.72,28.0,31.0,False,False,True,False,False,False,True,False,False,False,False,False
12.58,0.76,2.55,0.0,0.0,546.88,66.97,79.55,40.0,100.0,4.06,1.45,2.14,3.39,0.54,347.51,64.34,44.29,66.67,53.66,73.0,240.0,77.0,76.0,240.0,82.0,1161.49,1187.37,26.0,34.0,False,False,True,False,False,False,False,False,True,False,False,False
4.32,3.71,0.64,1.92,0.64,68.61,46.3,52.4,27.27,58.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,71.0,145.0,71.0,65.0,145.0,65.0,1310.87,1000.0,32.0,37.0,False,False,True,False,False,False,True,False,False,False,False,False
2.72,2.66,1.69,1.78,0.98,143.22,50.5,58.01,33.33,54.55,2.62,3.39,1.32,1.51,0.47,154.71,47.07,49.25,45.16,65.96,72.0,185.0,74.0,71.0,185.0,74.0,1139.98,1097.74,34.0,44.0,False,False,True,False,False,False,False,False,True,False,False,False
4.77,4.91,1.33,0.17,0.33,109.12,50.77,49.89,53.33,92.86,2.68,2.46,2.58,0.86,0.97,248.34,35.42,70.7,36.36,76.47,73.0,170.0,73.0,68.0,155.0,70.0,1222.48,1289.34,30.0,28.0,False,False,True,False,False,False,False,False,False,False,True,False
6.18,4.85,3.04,0.46,0.91,151.27,49.39,54.81,50.0,50.0,6.01,4.48,0.78,0.61,0.17,79.87,42.22,61.5,64.29,77.05,73.0,185.0,76.0,73.0,185.0,76.0,1536.32,1405.64,31.0,33.0,False,False,False,False,False,True,False,False,True,False,False,False
2.56,2.49,1.01,1.01,1.01,249.78,50.67,67.54,100.0,50.0,1.83,1.89,5.83,0.83,0.42,190.98,30.99,63.24,50.0,60.0,70.0,155.0,72.0,68.0,155.0,73.0,1091.49,1143.49,32.0,28.0,False,False,False,False,True,False,False,False,True,False,False,False
2.81,5.9,0.0,6.17,0.0,4.11,39.05,35.82,0.0,25.0,3.89,3.64,1.56,1.25,0.0,202.81,53.06,53.84,30.3,68.0,72.0,155.0,71.0,69.0,155.0,70.0,929.43,1169.97,30.0,34.0,False,False,False,False,False,True,False,False,True,False,False,False
4.9,6.21,0.0,1.03,0.0,14.48,45.81,40.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,69.0,265.0,75.0,76.0,265.0,77.0,1006.01,1000.0,35.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
3.23,3.62,3.1,2.41,0.0,220.79,42.79,52.69,42.86,57.58,4.55,2.39,5.12,0.0,1.71,401.33,51.95,64.41,37.5,100.0,76.0,205.0,79.0,74.0,205.0,76.0,956.96,1030.48,32.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
,,,,,,,,,,,,,,,,,,,,73.0,170.0,74.0,70.0,170.0,69.0,1000.0,1000.0,28.0,37.0,False,False,False,False,True,False,False,False,False,False,True,False
2.35,3.9,1.62,0.54,0.0,164.62,43.62,63.39,13.64,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,75.0,205.0,75.0,,205.0,,855.26,1000.0,38.0,,False,False,True,False,False,False,False,False,True,False,False,False
4.34,2.81,4.17,0.33,1.32,399.5,46.0,57.33,43.68,91.67,3.04,2.08,2.77,1.06,1.47,398.14,36.39,57.32,37.36,40.91,66.0,155.0,66.0,70.0,145.0,71.0,1165.5,1298.79,30.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
4.7,2.15,0.0,3.18,2.12,211.89,65.52,41.9,0.0,25.0,2.83,2.27,1.5,0.25,0.0,248.0,52.96,58.66,16.22,88.89,75.0,205.0,77.0,73.0,205.0,75.0,1129.56,1099.03,24.0,36.0,False,False,True,False,False,False,False,False,True,False,False,False
3.98,3.07,0.67,3.0,0.0,182.67,55.08,55.19,20.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,66.0,135.0,64.0,68.0,145.0,69.0,1027.68,1000.0,27.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
4.74,4.91,0.29,2.61,0.0,114.06,53.38,54.48,20.0,50.0,5.65,4.11,0.98,3.07,0.14,156.28,51.92,49.49,53.85,55.1,70.0,145.0,70.0,72.0,145.0,73.0,967.73,1078.91,33.0,35.0,False,False,True,False,False,False,False,False,False,False,False,True
2.83,3.25,0.98,3.9,2.44,126.76,60.0,46.52,66.67,68.0,3.62,2.34,1.71,2.96,2.05,220.9,56.67,58.27,45.45,66.23,72.0,170.0,74.0,72.0,170.0,75.0,1108.61,1304.82,29.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.26,13.58,0.0,0.0,0.0,0.0,14.29,45.45,0.0,100.0,71.0,170.0,72.0,71.0,170.0,,1000.0,942.0,35.0,36.0,False,False,False,False,False,True,False,False,True,False,False,False
3.53,5.47,4.0,1.0,0.33,248.0,35.02,53.93,44.44,70.0,3.54,2.99,0.63,3.77,0.63,44.87,49.13,59.26,40.0,61.29,67.0,155.0,70.0,70.0,155.0,70.0,979.23,886.43,27.0,36.0,False,False,True,False,False,False,False,False,False,False,True,False
2.0,3.53,1.0,2.0,0.0,101.0,42.86,37.65,100.0,50.0,1.41,5.3,0.0,4.86,0.0,0.0,29.55,43.68,0.0,50.0,73.0,155.0,75.0,,,,892.1,1004.65,27.0,,False,False,True,False,False,False,True,False,False,False,False,False
1.79,3.88,0.0,1.08,0.0,12.92,19.08,73.0,0.0,50.0,2.55,2.55,4.0,0.63,0.74,451.68,36.15,64.69,40.43,76.0,67.0,155.0,70.0,67.0,155.0,70.0,1068.71,1205.81,32.0,29.0,False,False,False,False,True,False,False,False,True,False,False,False
2.16,2.13,3.55,0.63,0.63,327.97,44.54,63.66,43.59,84.21,1.79,1.68,4.54,1.65,5.77,407.93,55.08,35.11,78.57,50.0,72.0,185.0,72.0,71.0,170.0,75.0,997.23,1083.48,31.0,24.0,False,False,False,False,True,False,False,False,True,False,False,False
3.55,5.09,3.55,0.89,0.89,300.89,35.09,59.43,66.67,80.0,2.45,4.16,0.77,0.77,0.0,56.3,29.09,59.05,40.0,90.48,66.0,135.0,68.0,67.0,135.0,69.0,1086.32,983.71,34.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
5.93,2.27,3.0,1.0,0.0,507.0,52.05,63.44,75.0,66.67,2.67,4.4,11.0,0.0,0.0,459.0,47.06,48.84,52.38,100.0,,155.0,,,155.0,,1058.0,1058.0,30.0,32.0,True,False,False,False,False,False,False,False,True,False,False,False
3.61,3.42,1.35,1.35,0.0,84.95,32.94,54.47,30.43,66.67,3.94,4.66,0.0,0.0,0.0,20.44,55.06,50.27,0.0,100.0,70.0,185.0,76.0,70.0,185.0,75.0,1090.35,1152.93,28.0,35.0,False,False,False,False,True,False,False,False,True,False,False,False
5.6,3.53,1.18,0.59,0.39,53.55,46.83,67.51,54.55,76.92,3.82,3.42,1.06,1.06,0.85,113.53,37.29,60.13,41.67,72.22,71.0,155.0,72.0,67.0,145.0,72.0,1221.61,1168.65,30.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
2.13,1.8,2.0,0.0,1.0,143.0,61.54,43.75,100.0,100.0,8.28,3.81,0.0,0.0,0.0,117.54,62.71,67.31,0.0,100.0,74.0,246.0,80.0,75.0,250.0,76.0,1049.97,1058.0,27.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
3.0,3.1,4.73,0.0,0.0,422.79,43.51,64.88,100.0,100.0,4.33,2.04,4.7,0.0,0.78,437.86,44.62,67.77,75.0,100.0,65.0,135.0,66.0,66.0,145.0,70.0,1096.4,1106.41,29.0,25.0,False,False,True,False,False,False,False,False,True,False,False,False
7.08,1.2,0.0,0.0,0.0,438.98,60.92,72.73,0.0,100.0,1.93,2.23,0.0,4.5,0.0,285.0,40.0,54.73,0.0,40.0,70.0,170.0,73.0,69.0,170.0,70.0,1058.0,1041.01,31.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
3.16,2.02,2.78,0.46,1.39,454.74,47.13,63.91,85.71,86.67,3.07,1.79,2.5,0.46,0.33,253.69,52.48,64.52,64.41,77.42,66.0,125.0,68.0,65.0,125.0,66.0,1189.02,1436.77,28.0,34.0,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,5.37,3.34,1.82,1.11,1.03,197.29,38.65,63.29,34.85,79.71,72.0,155.0,70.0,70.0,155.0,70.0,1000.0,1224.21,27.0,34.0,False,False,False,False,True,False,False,False,False,False,True,False
2.96,1.73,7.41,0.0,7.41,492.59,44.44,53.33,100.0,100.0,2.99,2.51,1.46,4.37,2.04,165.84,43.87,47.77,25.0,48.28,69.0,145.0,73.0,67.0,145.0,69.0,1132.09,911.42,32.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
1.83,2.04,0.0,2.06,0.0,3.1,33.61,62.29,0.0,40.0,4.6,2.45,0.2,1.42,0.0,15.82,41.87,67.85,50.0,66.67,71.0,205.0,74.0,74.0,185.0,76.0,970.24,1179.03,31.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
,,,,,,,,,,,,,,,,,,,,80.0,255.0,,75.0,260.0,79.0,1000.0,1000.0,33.0,29.0,False,False,False,False,False,True,False,False,True,False,False,False
5.76,4.51,2.08,4.17,1.04,54.17,54.25,49.61,100.0,55.56,1.53,2.07,0.0,5.0,0.0,6.0,43.4,52.31,0.0,16.67,72.0,185.0,72.0,73.0,185.0,,951.19,934.39,30.0,26.0,False,False,False,False,True,False,False,True,False,False,False,False
3.45,2.58,0.76,3.31,0.0,99.92,48.56,58.7,60.0,53.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,70.0,155.0,71.0,70.0,155.0,73.0,981.46,1000.0,29.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
4.42,4.6,0.0,1.0,0.0,43.0,45.23,47.86,0.0,70.0,4.92,4.09,0.57,1.91,0.38,126.99,41.13,53.54,23.08,67.74,72.0,245.0,75.0,75.0,230.0,78.0,1060.25,1012.12,26.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
3.88,2.29,1.38,3.22,1.04,168.46,40.89,66.59,42.86,56.25,1.55,3.96,0.0,1.17,0.0,9.33,17.24,72.58,0.0,50.0,66.0,145.0,68.0,67.0,155.0,70.0,1155.34,984.25,26.0,31.0,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1.8,0.25,4.66,0.0,1.87,588.5,56.86,80.0,100.0,100.0,69.0,170.0,,72.0,170.0,70.0,1000.0,1106.41,30.0,27.0,False,False,False,False,True,False,False,False,False,False,True,False
7.21,2.22,0.0,1.8,0.9,212.83,61.54,52.56,0.0,84.62,5.22,4.79,1.86,0.44,0.55,188.44,51.88,61.25,32.69,85.19,,135.0,,67.0,135.0,67.0,1145.36,1065.68,,37.0,True,False,False,False,False,False,False,False,True,False,False,False
